property_id,title,type_id,deal_type,user_id,post_date,sell_date,location_id,size_sqm,floor,rooms,year_built,renovation_status,estimated_saleprice,estimated_rentprice
229,Apply specific turn the have.,1,Rent,46,2023-03-26,2025-04-21,33,153.3,10,5,1987,Not Renovated,277387.67,1109.55
230,Civil talk democratic candidate.,1,Rent,23,2025-07-06,,15,81.7,11,4,2018,Not Renovated,173464.18,693.86
231,Fund leader.,1,Rent,16,2025-01-31,2025-04-23,10,72.0,6,3,2012,Newly Renovated,216127.52,864.51
232,Effort throw.,2,Rent,35,2022-02-22,2025-01-04,13,101.1,8,4,1982,Newly Renovated,183399.43,733.6
233,Father sort pattern instead.,2,Rent,14,2025-11-21,2025-01-18,38,183.5,10,6,1996,Not Renovated,228578.38,914.31
234,Mother add.,2,Rent,18,2021-02-20,,9,41.8,7,1,2009,Not Renovated,65198.29,260.79
235,Strategy skill leg pressure.,1,Sale,16,2024-10-06,2025-04-25,3,63.6,3,4,2007,Newly Renovated,131897.45,527.59
236,Continue reality wide serious.,2,Sale,8,2023-02-26,,12,69.2,12,4,2004,Partially Renovated,186947.91,747.79
237,Cell above meeting part mean.,1,Rent,15,2025-10-27,2025-05-26,47,157.5,12,4,1987,Not Renovated,315714.82,1262.86
238,Paper television industry.,1,Sale,10,2024-05-01,2025-01-10,34,25.2,12,1,1973,Newly Renovated,45522.83,182.09
239,Feel significant late apply.,1,Rent,44,2022-03-27,,50,148.5,9,3,2016,Partially Renovated,428612.87,1714.45
240,According ahead state write.,1,Sale,42,2024-10-08,2025-03-11,21,140.2,9,3,1995,Partially Renovated,196931.66,787.73
241,Staff seven suffer series.,2,Rent,42,2023-12-27,2025-04-24,32,130.0,9,3,2018,Newly Renovated,353655.95,1414.62
242,Effect tend wish.,1,Rent,36,2025-01-16,2025-04-21,25,171.6,6,1,1999,Not Renovated,185298.65,741.19
243,National sometimes represent.,2,Rent,17,2023-11-28,2025-01-11,23,60.3,10,4,1969,Not Renovated,111278.11,445.11
244,Time seem upon.,2,Rent,38,2022-09-17,2025-05-16,44,48.4,5,5,1974,Newly Renovated,90913.29,363.65
245,Huge family owner model discussion.,1,Rent,11,2025-03-30,2025-02-08,49,157.8,6,3,2010,Not Renovated,295857.05,1183.43
246,Bag figure fish these.,2,Rent,8,2023-08-29,,38,195.0,8,4,2000,Not Renovated,240945.48,963.78
247,Dream body.,1,Sale,2,2025-01-05,2025-02-20,48,106.3,10,3,2011,Partially Renovated,168089.45,672.36
248,Us speech sound cut.,2,Sale,42,2024-10-06,2025-01-11,12,43.4,4,6,1972,Not Renovated,87828.79,351.32
249,One stage degree.,1,Rent,12,2022-12-10,2025-04-21,49,196.6,1,4,2001,Newly Renovated,464063.86,1856.26
250,Federal power.,1,Sale,20,2023-12-11,2025-04-30,15,122.7,8,4,2001,Partially Renovated,214538.96,858.16
251,Level occur.,2,Sale,14,2024-12-24,2025-03-11,34,101.8,3,1,1977,Not Renovated,133029.99,532.12
252,Marriage hotel degree.,2,Rent,39,2025-06-29,2025-02-01,15,40.5,4,1,1983,Newly Renovated,79639.22,318.56
253,Open account.,2,Sale,25,2024-09-05,2025-04-21,15,152.8,6,2,1978,Not Renovated,201313.55,805.25
254,Rock successful drop stage.,2,Rent,8,2025-08-09,,4,180.4,7,3,1993,Not Renovated,318555.18,1274.22
255,Season state class daughter choice.,1,Sale,44,2022-11-08,2025-02-01,12,80.9,6,4,2019,Partially Renovated,166600.01,666.4
256,Difference white.,1,Sale,9,2024-08-06,2025-03-10,27,137.3,12,6,2016,Newly Renovated,225826.96,903.31
257,Line fire machine example leader.,2,Rent,5,2025-05-31,2025-02-12,45,92.0,2,1,1992,Not Renovated,115241.6,460.97
258,Thousand career offer modern.,2,Sale,24,2025-06-01,2025-05-06,34,183.0,7,2,1993,Newly Renovated,430975.1,1723.9
259,Operation nearly.,2,Sale,1,2023-09-21,,36,28.3,2,2,1998,Partially Renovated,50650.89,202.6
260,Lose west state subject might.,1,Sale,48,2023-09-11,2025-03-05,45,100.4,11,6,1970,Not Renovated,226360.43,905.44
261,Admit green miss edge.,1,Sale,37,2025-07-12,2025-02-11,50,86.9,11,4,2009,Newly Renovated,178643.71,714.57
262,Seat for.,2,Sale,25,2023-02-11,2025-03-17,15,129.3,3,1,1993,Newly Renovated,237324.54,949.3
263,Majority officer.,2,Sale,3,2025-07-22,2025-02-27,50,29.8,1,4,2000,Newly Renovated,87553.53,350.21
264,Behavior nearly language.,2,Rent,36,2022-01-24,2025-05-01,43,192.2,4,4,2023,Partially Renovated,527016.63,2108.07
265,Nation music scientist would myself.,2,Sale,27,2023-11-04,2025-01-30,15,175.7,4,2,2017,Partially Renovated,372889.82,1491.56
266,Item get.,2,Rent,27,2023-03-19,2025-03-25,34,97.0,12,1,1973,Newly Renovated,163805.87,655.22
267,Management amount run under group.,1,Sale,33,2023-06-01,,11,35.9,4,2,1968,Not Renovated,41278.43,165.11
268,Term physical.,2,Rent,4,2021-07-26,2025-06-09,47,77.1,8,3,1995,Newly Renovated,108830.34,435.32
269,Discover impact relate cost him.,2,Sale,3,2023-01-19,2025-06-16,14,104.3,12,2,2010,Partially Renovated,139916.94,559.67
270,Trade play step them.,2,Rent,49,2023-05-12,,19,31.8,4,4,1979,Newly Renovated,93842.88,375.37
271,Put draw behavior.,1,Rent,16,2021-08-25,2024-12-08,13,85.6,3,2,2022,Not Renovated,234659.22,938.64
272,Box send more.,1,Rent,20,2025-07-16,,37,187.8,2,5,2000,Newly Renovated,469871.34,1879.49
273,Staff back fight.,1,Rent,18,2024-03-18,,21,31.8,9,2,2013,Not Renovated,48619.93,194.48
274,Similar worker tell somebody enough.,2,Rent,18,2021-04-22,,8,96.4,1,3,2016,Not Renovated,133989.18,535.96
275,Be fine choice assume.,1,Sale,40,2025-09-29,2025-02-02,30,79.8,9,5,2006,Not Renovated,121803.74,487.21
276,Reflect indicate medical race.,1,Sale,39,2024-08-06,2025-02-19,45,156.3,12,2,1991,Not Renovated,267969.92,1071.88
277,Contain at computer theory.,2,Rent,39,2023-08-11,2025-01-07,5,127.1,10,4,1988,Partially Renovated,304864.23,1219.46
278,Artist dinner near good.,2,Sale,39,2025-09-17,,31,143.2,8,5,1992,Not Renovated,209032.04,836.13
279,Memory all.,1,Sale,4,2021-08-10,,17,186.8,8,5,1965,Newly Renovated,341009.67,1364.04
280,Nor order lead film.,2,Sale,9,2023-09-10,2025-02-27,31,54.4,1,3,1969,Newly Renovated,117691.26,470.77
281,Scene brother.,2,Rent,9,2021-01-04,2024-11-10,38,184.1,12,6,2013,Not Renovated,510749.81,2043.0
282,Grow community fear sell hit.,2,Rent,29,2021-10-16,,11,27.7,8,3,1969,Newly Renovated,47286.41,189.15
283,Enjoy meeting successful.,1,Rent,11,2023-09-28,2025-01-15,16,61.1,12,6,1972,Newly Renovated,78045.82,312.18
284,Main include.,2,Sale,18,2021-02-09,,11,66.1,10,6,1976,Not Renovated,96809.39,387.24
285,Couple by.,1,Sale,36,2022-05-11,2025-03-19,23,180.6,5,2,1974,Partially Renovated,391379.45,1565.52
286,Animal movie.,2,Rent,37,2025-01-17,2025-01-06,44,57.9,1,2,2001,Newly Renovated,106468.84,425.88
287,Animal look game.,2,Rent,45,2022-06-13,,21,47.4,1,2,1983,Newly Renovated,101753.46,407.01
288,Benefit stock tough.,2,Sale,27,2024-03-18,2025-04-13,3,184.7,8,3,1998,Not Renovated,360500.62,1442.0
289,Cell author agency well may.,1,Sale,8,2025-06-10,2025-03-04,25,114.3,2,2,1976,Not Renovated,210349.2,841.4
290,Either wrong staff.,2,Rent,6,2021-10-14,2025-04-21,5,185.2,2,2,2009,Partially Renovated,246088.42,984.35
291,Last purpose.,1,Rent,34,2022-06-17,2025-04-03,46,141.0,5,2,2010,Partially Renovated,263634.88,1054.54
292,Contain this lead system.,1,Sale,20,2025-12-18,,10,77.4,4,1,1993,Newly Renovated,178758.48,715.03
293,Century trouble hot past result.,2,Rent,48,2023-02-26,2024-11-24,23,102.2,7,4,2005,Newly Renovated,236885.16,947.54
294,Hold factor.,2,Sale,26,2023-05-09,,45,151.2,7,4,1966,Partially Renovated,172299.58,689.2
295,Card Republican common.,2,Sale,36,2025-05-11,2024-12-26,24,148.9,10,4,1998,Partially Renovated,226411.53,905.65
296,Present three.,2,Rent,20,2024-04-18,2025-01-18,5,43.0,12,3,1981,Newly Renovated,91630.51,366.52
297,Fire arm financial seem opportunity.,2,Sale,34,2025-11-08,2025-03-13,43,126.7,6,2,2019,Partially Renovated,207728.82,830.92
298,Bed raise see understand.,1,Sale,41,2021-12-19,2025-04-13,10,56.4,10,3,1971,Newly Renovated,100505.16,402.02
299,Seek data.,2,Sale,41,2022-02-11,2025-02-11,39,131.2,7,3,1991,Newly Renovated,336078.5,1344.31
300,Maintain who check.,2,Sale,43,2022-10-06,2025-04-02,4,133.3,2,5,2014,Partially Renovated,187529.22,750.12
301,Collection culture discussion.,1,Sale,24,2023-04-05,,11,89.1,8,5,1971,Newly Renovated,218513.51,874.05
302,Thought end run seven.,2,Rent,42,2024-02-03,2025-03-19,34,63.3,1,1,2011,Not Renovated,63478.4,253.91
303,Sure sing everything.,2,Sale,30,2025-05-01,2025-02-08,22,87.1,11,3,2008,Newly Renovated,231590.17,926.36
304,City positive.,1,Sale,18,2024-07-01,,3,82.4,7,1,1984,Newly Renovated,167697.47,670.79
305,Build result.,2,Rent,28,2021-01-21,2024-12-20,31,117.1,6,4,1997,Not Renovated,291164.71,1164.66
306,There energy price child hit.,2,Sale,2,2023-11-10,2025-03-21,29,143.8,10,2,2000,Partially Renovated,339127.7,1356.51
307,Meeting part.,1,Rent,43,2023-11-09,2025-02-19,39,26.5,10,3,1994,Partially Renovated,27695.22,110.78
308,Avoid letter attorney.,2,Rent,43,2021-01-14,2025-02-17,14,172.6,5,3,2023,Newly Renovated,373079.03,1492.32
309,Fear worker look house single.,1,Rent,46,2025-12-08,2025-03-21,41,116.8,2,5,1986,Newly Renovated,300565.31,1202.26
310,Win vote ahead pull.,2,Rent,50,2024-01-15,2025-06-11,10,35.8,10,5,1992,Newly Renovated,98262.38,393.05
311,Current suddenly certain.,1,Rent,3,2025-10-27,,24,153.5,11,5,2009,Not Renovated,280032.04,1120.13
312,Organization city level.,1,Rent,43,2022-08-29,2025-02-11,27,192.2,3,3,1970,Partially Renovated,230388.5,921.55
313,Property enjoy house on almost.,1,Rent,25,2023-06-27,2025-05-15,46,151.5,12,1,1991,Partially Renovated,294355.2,1177.42
314,Training resource or bit.,1,Rent,5,2025-07-02,,19,171.1,5,4,1976,Partially Renovated,264056.17,1056.22
315,Number we view enter.,1,Sale,18,2023-12-29,,2,84.6,1,4,2012,Newly Renovated,128793.21,515.17
316,Professor happy south baby thank.,2,Rent,49,2023-12-31,2025-04-05,34,30.3,7,6,1991,Partially Renovated,67354.89,269.42
317,Modern trouble response.,2,Rent,33,2024-11-23,,30,35.2,6,6,2018,Newly Renovated,95382.18,381.53
318,Year former market.,2,Rent,17,2025-04-11,2024-11-18,5,95.5,1,4,1999,Not Renovated,211651.29,846.61
319,Finish item.,1,Rent,27,2024-01-10,2024-12-19,41,56.1,11,6,2004,Partially Renovated,94088.98,376.36
320,Minute interview poor.,2,Rent,10,2022-05-09,2025-04-15,40,162.7,7,1,2018,Partially Renovated,297756.58,1191.03
321,Sound them somebody.,1,Rent,7,2024-07-02,,49,136.4,1,4,1989,Newly Renovated,322132.47,1288.53
322,Third this.,2,Sale,8,2021-04-14,2024-11-18,19,84.1,1,1,1968,Newly Renovated,205042.9,820.17
323,Image determine.,2,Rent,17,2023-03-30,,22,47.1,11,2,2011,Not Renovated,83450.01,333.8
324,Receive investment ask effort.,2,Rent,30,2025-01-13,,31,90.4,8,6,1988,Partially Renovated,191918.18,767.67
325,Local official.,1,Sale,32,2024-08-23,2024-11-15,5,33.3,6,2,1985,Not Renovated,39192.64,156.77
326,Sit anyone first always life.,2,Sale,14,2021-07-10,2025-01-07,3,195.7,4,3,1965,Partially Renovated,345732.87,1382.93
327,Factor place face.,1,Rent,22,2025-09-06,,41,106.7,12,3,1989,Newly Renovated,260323.48,1041.29
328,Total list itself.,1,Rent,40,2023-01-08,2025-02-14,29,131.5,2,1,1989,Not Renovated,175215.18,700.86
329,Fill citizen yard opportunity.,2,Sale,37,2021-03-21,,50,111.6,10,6,1966,Partially Renovated,168604.15,674.42
330,Student imagine nature.,1,Sale,35,2023-01-19,2025-02-15,41,47.3,5,3,1989,Not Renovated,62769.51,251.08
331,Board management someone.,2,Rent,50,2022-07-12,2024-12-31,41,135.0,8,6,1995,Newly Renovated,238267.1,953.07
332,Key weight.,1,Rent,28,2025-09-11,,4,64.1,9,5,1977,Not Renovated,185903.26,743.61
333,No family early exactly.,2,Sale,13,2023-11-22,2025-03-14,46,35.8,4,4,1969,Partially Renovated,106335.31,425.34
334,Our rise fund go.,1,Rent,46,2024-12-21,2025-03-10,8,79.4,10,4,1968,Newly Renovated,212215.91,848.86
335,Country this somebody.,1,Sale,1,2021-03-01,,2,99.7,5,2,1972,Partially Renovated,218554.95,874.22
336,Development source whole.,1,Rent,23,2024-03-19,,20,144.7,8,4,2009,Not Renovated,235585.92,942.34
337,Nearly more say blue trade.,2,Sale,48,2022-01-16,,25,181.7,2,3,1996,Partially Renovated,348601.13,1394.4
338,Upon money after letter.,1,Rent,10,2021-04-11,2025-01-24,27,103.0,1,2,1996,Partially Renovated,131086.37,524.35
339,After red land woman.,1,Rent,6,2024-11-26,2025-03-31,48,171.6,3,4,1978,Not Renovated,373486.52,1493.95
340,Physical poor family.,1,Rent,40,2024-01-05,2025-03-05,48,159.9,11,1,2007,Newly Renovated,293494.73,1173.98
341,North what situation personal.,1,Sale,15,2024-08-15,2025-05-13,30,121.7,5,2,1987,Not Renovated,213538.33,854.15
342,Carry able answer.,2,Sale,4,2022-12-10,2024-12-01,43,71.4,7,5,1993,Newly Renovated,196088.7,784.35
343,Join southern.,2,Sale,10,2022-06-27,2025-05-17,21,161.0,9,4,1983,Newly Renovated,256536.49,1026.15
344,Figure security election large occur.,1,Rent,20,2022-01-05,2025-05-03,10,47.9,12,3,2003,Partially Renovated,109206.19,436.82
345,Although far conference why dog.,1,Rent,22,2023-10-03,,48,46.4,3,3,2005,Not Renovated,83293.91,333.18
346,Wonder continue seem PM who.,2,Rent,23,2025-11-29,2024-11-02,18,86.7,3,4,1993,Newly Renovated,203096.31,812.39
347,College west sense institution personal.,2,Rent,41,2024-02-18,,46,81.4,5,6,2017,Newly Renovated,190207.1,760.83
348,Suffer series time grow.,2,Rent,46,2023-02-03,,8,181.3,9,2,1970,Newly Renovated,257541.96,1030.17
349,Medical clear administration wall visit.,2,Rent,49,2023-02-17,2025-03-01,40,122.3,9,4,1987,Partially Renovated,331303.12,1325.21
350,Off admit age.,2,Sale,18,2022-12-14,2025-05-02,44,184.9,8,1,1986,Partially Renovated,264109.41,1056.44
351,Blood thought land.,1,Sale,37,2025-01-21,2024-12-09,15,114.4,6,1,2009,Partially Renovated,132612.38,530.45
352,Daughter drug heart because.,1,Sale,9,2021-04-13,,12,53.6,8,4,1980,Partially Renovated,118424.08,473.7
353,Section hold between outside car.,1,Rent,24,2022-12-25,2025-04-15,6,173.1,9,6,1977,Newly Renovated,271505.73,1086.02
354,Money risk successful capital.,1,Sale,49,2022-08-18,,23,173.1,2,6,1978,Newly Renovated,337295.52,1349.18
355,Data particular free.,2,Rent,30,2022-06-24,2024-12-22,22,127.2,2,3,1996,Partially Renovated,265370.09,1061.48
356,Information them school paper mouth.,1,Sale,22,2025-12-17,,30,186.9,9,6,1984,Newly Renovated,328036.24,1312.14
357,Store lay.,2,Rent,30,2021-02-16,,30,53.4,2,1,2022,Newly Renovated,153494.75,613.98
358,Tonight foot part.,2,Rent,7,2022-02-17,2025-03-16,14,197.3,2,2,1974,Not Renovated,300434.46,1201.74
359,Ability heavy point see.,1,Sale,41,2022-01-08,2024-12-09,10,82.0,12,6,2020,Partially Renovated,204224.97,816.9
360,Forget decide read.,2,Rent,10,2025-10-06,,15,193.5,2,3,1980,Newly Renovated,275893.12,1103.57
361,Change major probably.,2,Rent,33,2023-12-03,2025-02-11,29,111.4,2,5,2003,Newly Renovated,208764.21,835.06
362,Continue yeah Mrs find.,2,Sale,28,2025-11-29,,49,198.4,11,6,1970,Not Renovated,285024.24,1140.1
363,Relate human least item president.,1,Rent,40,2024-02-25,,12,141.5,12,6,1997,Newly Renovated,261385.52,1045.54
364,Pick science hand.,1,Sale,28,2025-06-14,2025-05-11,24,115.5,3,6,1990,Newly Renovated,211460.16,845.84
365,Soon yourself both factor machine.,1,Sale,38,2025-12-10,2024-12-22,42,127.6,9,3,2014,Partially Renovated,315972.12,1263.89
366,With plant serious nor more.,1,Rent,42,2022-11-25,,32,195.0,6,3,1990,Not Renovated,456145.71,1824.58
367,Career whom bag.,1,Rent,12,2021-12-12,2025-01-21,46,193.9,1,1,2012,Newly Renovated,275403.38,1101.61
368,Fact effort land up.,1,Rent,1,2022-07-18,2025-01-04,11,31.0,11,3,2001,Partially Renovated,42012.03,168.05
369,Seven station bad.,2,Rent,50,2022-04-26,2024-12-26,42,72.2,11,6,1985,Partially Renovated,151625.24,606.5
370,Experience growth.,1,Sale,17,2022-02-02,2025-05-13,22,166.2,2,3,2024,Newly Renovated,443927.3,1775.71
371,Store life enjoy either.,1,Rent,15,2025-08-06,,22,34.7,4,3,1994,Newly Renovated,85937.09,343.75
372,Action land cut key.,2,Rent,49,2023-12-27,2025-05-13,23,74.5,6,4,1994,Newly Renovated,231298.45,925.19
373,No available right act.,1,Sale,24,2025-11-24,2024-12-27,6,94.0,1,5,1998,Not Renovated,131798.25,527.19
374,Call speak staff per glass.,2,Sale,24,2025-01-29,2024-12-14,15,171.4,9,3,2011,Partially Renovated,281966.2,1127.86
375,Through energy daughter create.,1,Sale,10,2021-06-25,,6,101.1,1,5,2013,Newly Renovated,297861.42,1191.45
376,Might inside.,2,Rent,1,2022-06-20,2025-04-27,1,190.8,11,5,2009,Not Renovated,297363.06,1189.45
377,Alone too cut.,2,Rent,17,2025-10-08,2024-11-24,21,59.9,2,4,1979,Newly Renovated,78862.31,315.45
378,Season defense.,2,Rent,12,2024-09-08,2025-02-27,12,62.6,1,3,1972,Newly Renovated,148550.98,594.2
379,Her art very behavior ability.,1,Sale,16,2023-09-01,2024-12-26,10,123.7,12,3,2004,Newly Renovated,212514.98,850.06
380,Lay meeting leader card.,1,Sale,29,2023-10-29,2025-02-11,42,111.3,12,2,2011,Partially Renovated,147779.73,591.12
381,Little myself.,1,Rent,8,2021-01-09,2025-06-02,18,137.5,4,4,1991,Partially Renovated,365563.44,1462.25
382,Short two right assume happy.,1,Rent,14,2024-11-08,2024-12-19,38,166.9,2,2,1993,Newly Renovated,229907.12,919.63
383,Leader bank per.,2,Rent,49,2022-10-30,,30,117.6,1,3,2001,Not Renovated,263625.38,1054.5
384,Can yourself.,2,Rent,9,2024-06-02,2024-12-25,24,33.2,6,3,1982,Newly Renovated,69847.81,279.39
385,Whole nothing PM.,1,Sale,2,2021-04-23,,17,28.8,6,6,1986,Newly Renovated,69815.45,279.26
386,Theory best partner mother.,2,Sale,33,2021-03-22,2024-12-22,41,93.1,4,6,2018,Newly Renovated,210375.47,841.5
387,Animal hope future series.,2,Sale,11,2025-03-05,,16,134.9,3,5,1971,Partially Renovated,336673.98,1346.7
388,Despite respond evidence.,1,Rent,41,2022-02-26,2025-04-21,6,160.5,12,5,1979,Not Renovated,321757.74,1287.03
389,Similar step by establish.,2,Rent,45,2025-08-09,2025-05-30,49,122.6,11,2,1966,Not Renovated,249589.99,998.36
390,Record might claim by.,2,Rent,23,2022-04-12,2025-01-07,12,107.5,7,2,1984,Not Renovated,189577.22,758.31
391,Room prepare effort.,2,Sale,15,2024-09-11,2024-11-12,42,120.4,8,6,2007,Not Renovated,243683.2,974.73
392,Writer never pull.,1,Sale,31,2023-07-04,2024-11-04,49,152.7,3,4,2024,Partially Renovated,364707.69,1458.83
393,Thought occur reflect.,1,Rent,8,2024-02-16,2025-02-11,40,193.2,8,4,2006,Not Renovated,347673.79,1390.7
394,Third either baby rather.,2,Sale,43,2025-11-22,,22,91.6,9,2,1986,Partially Renovated,217498.04,869.99
395,Subject kitchen represent until.,2,Sale,19,2024-01-09,,18,177.6,6,3,2004,Partially Renovated,379031.16,1516.12
396,Tv live me.,1,Rent,43,2021-08-04,,28,67.5,10,6,1998,Partially Renovated,101578.6,406.31
397,Describe education write.,1,Rent,41,2023-02-25,,37,76.9,12,5,2013,Not Renovated,146965.35,587.86
398,Central operation rich whether.,1,Sale,6,2023-09-23,2025-06-02,37,167.5,6,3,1973,Newly Renovated,288030.74,1152.12
399,Former assume door.,2,Sale,13,2021-04-27,,32,52.4,1,4,1978,Newly Renovated,107066.03,428.26
400,Drug news loss which.,2,Rent,37,2024-01-01,2025-05-09,4,148.9,10,1,1989,Partially Renovated,231089.79,924.36
401,Rather partner notice different.,2,Rent,42,2021-10-15,2025-03-03,48,186.3,11,3,1974,Not Renovated,237397.54,949.59
402,Try campaign want choice type.,1,Sale,21,2024-11-02,2025-03-04,3,53.2,3,3,1994,Not Renovated,78656.07,314.62
403,Bring teacher economic.,2,Rent,10,2021-09-01,2025-02-11,46,160.3,11,5,2008,Partially Renovated,339789.93,1359.16
404,Camera baby region baby.,1,Rent,10,2021-03-19,,50,32.7,8,2,2006,Partially Renovated,62813.0,251.25
405,Water picture.,2,Sale,28,2022-01-13,2025-04-25,47,118.4,10,5,2005,Partially Renovated,216512.65,866.05
406,Talk guy itself score time.,1,Rent,28,2025-10-26,2025-03-14,38,198.2,3,5,2020,Newly Renovated,315246.1,1260.98
407,Decade stuff.,2,Sale,24,2025-10-31,2025-04-22,40,47.4,10,2,1999,Not Renovated,87702.88,350.81
408,Could fast sea treatment.,2,Sale,10,2023-11-26,2024-11-25,28,89.8,6,5,1984,Partially Renovated,218087.28,872.35
409,Require effect generation.,2,Rent,21,2024-01-07,2025-05-07,41,140.0,5,4,1973,Partially Renovated,284434.21,1137.74
410,Miss industry quite.,1,Rent,24,2023-02-05,2025-03-08,22,81.8,5,1,1971,Not Renovated,98787.81,395.15
411,Sign drive rich save.,2,Rent,8,2025-11-25,,19,174.9,2,2,2012,Partially Renovated,355779.43,1423.12
412,Place push this east.,2,Rent,34,2025-12-08,,22,157.4,3,3,1984,Newly Renovated,226369.15,905.48
413,Present buy discover dog even.,2,Sale,34,2025-06-12,,49,199.6,11,1,2013,Partially Renovated,355769.96,1423.08
414,Consumer firm right past important.,1,Rent,6,2021-01-15,2025-04-24,34,74.0,4,1,2012,Newly Renovated,100542.79,402.17
415,Sport authority her.,1,Sale,12,2022-10-13,2025-04-14,46,176.0,7,6,1991,Not Renovated,208690.87,834.76
416,North focus.,2,Sale,11,2021-10-12,,1,133.1,11,1,2022,Newly Renovated,188035.23,752.14
417,Owner by various.,1,Sale,25,2025-09-22,,10,69.4,6,4,1977,Partially Renovated,152482.3,609.93
